user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
A3731,"['Stainless Steel 316L Seamless Round Tubing, 1/8"" OD, 0.027"" ID, 0.049"" Wall, 12"" Length', 'Stainless Steel 316L Seamless Round Tubing, 1/8"" OD, 0.027"" ID, 0.049"" Wall, 12"" Length']","VIVOSUN 6 inch Inline Duct Booster Fan 240 CFM, Low Noise & Extra Long 5.5' Grounded Power Cord","[1455, 1455]",1465,"['<a_114><b_157><c_168>', '<a_114><b_157><c_168>']",<a_169><b_135><c_162><d_2>
A4977,"['Loctite 1329837 243 Blue Medium Strength Threadlockers, 0.34 oz., 10 mL, 3/4"" Thread']","Silicone Tubing - 10 Foot Piece (High Temp Hose - 500F) (3/16"" I.D. x 5/16"" O.D. x 10 Foot)",[35],1032,['<a_1><b_87><c_160>'],<a_164><b_201><c_229>
A4977,"['Loctite 1329837 243 Blue Medium Strength Threadlockers, 0.34 oz., 10 mL, 3/4"" Thread', 'Silicone Tubing - 10 Foot Piece (High Temp Hose - 500F) (3/16"" I.D. x 5/16"" O.D. x 10 Foot)']","ATP Vinyl-Flex PVC Food Grade Plastic Tubing, Clear, 1/4"" ID x 3/8"" OD, 100 feet Length","[35, 1032]",915,"['<a_1><b_87><c_160>', '<a_164><b_201><c_229>']",<a_192><b_10><c_181><d_2>
A4977,"['Loctite 1329837 243 Blue Medium Strength Threadlockers, 0.34 oz., 10 mL, 3/4"" Thread', 'Silicone Tubing - 10 Foot Piece (High Temp Hose - 500F) (3/16"" I.D. x 5/16"" O.D. x 10 Foot)', 'ATP Vinyl-Flex PVC Food Grade Plastic Tubing, Clear, 1/4"" ID x 3/8"" OD, 100 feet Length']","ATP Vinyl-Flex PVC Food Grade Plastic Tubing, Clear, 3/16"" ID x 5/16"" OD, 100 feet Length","[35, 1032, 915]",2067,"['<a_1><b_87><c_160>', '<a_164><b_201><c_229>', '<a_192><b_10><c_181><d_2>']",<a_192><b_10><c_181><d_4>
A4977,"['Loctite 1329837 243 Blue Medium Strength Threadlockers, 0.34 oz., 10 mL, 3/4"" Thread', 'Silicone Tubing - 10 Foot Piece (High Temp Hose - 500F) (3/16"" I.D. x 5/16"" O.D. x 10 Foot)', 'ATP Vinyl-Flex PVC Food Grade Plastic Tubing, Clear, 1/4"" ID x 3/8"" OD, 100 feet Length', 'ATP Vinyl-Flex PVC Food Grade Plastic Tubing, Clear, 3/16"" ID x 5/16"" OD, 100 feet Length']","Nicholson 9 Piece Hand File Set with Ergonomic Handles, American Pattern","[35, 1032, 915, 2067]",806,"['<a_1><b_87><c_160>', '<a_164><b_201><c_229>', '<a_192><b_10><c_181><d_2>', '<a_192><b_10><c_181><d_4>']",<a_5><b_211><c_71>
A5180,"['Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm', 'Fantronics 7mm Android Endoscope OTG Micro USB Endoscope Waterproof Borescopes Inspection Camera with 6 LED and 3.5M Cable', 'Hobbypower A4988 StepStick Stepper Motor Driver Module + Heat Sink for 3D Printer Reprap (pack of 5 pcs)']",Atlas ESR70,"[1690, 112, 2487]",3020,"['<a_110><b_199><c_141>', '<a_235><b_161><c_25>', '<a_136><b_214><c_35>']",<a_72><b_152><c_70>
A5483,"['Uxcell CP2102 USB 2.0 to UART TTL 6PIN Module Serial Converter Adapter', '3PCS 830Ties Solderless Breadboard,Clear Prototype PCB Board Kit for Proto Shield Circboard Prototyping', 'Kimberly-Clark Kimtech Science Kimwipes Delicate Task Disposable Wiper, 8-25/64"" Length x 4-25/64"" Width, White (Pack of 3)', 'JYE DSO 138 DIY KIT (13801K) Open Source']","TOOL,LEAD FORMING,1/4-1/2WATT RESISTORS","[2045, 3035, 1293, 1458]",1955,"['<a_109><b_169><c_250>', '<a_136><b_22><c_50>', '<a_3><b_86><c_212>', '<a_74><b_99><c_213>']",<a_66><b_192><c_255>
A5483,"['Uxcell CP2102 USB 2.0 to UART TTL 6PIN Module Serial Converter Adapter', '3PCS 830Ties Solderless Breadboard,Clear Prototype PCB Board Kit for Proto Shield Circboard Prototyping', 'Kimberly-Clark Kimtech Science Kimwipes Delicate Task Disposable Wiper, 8-25/64"" Length x 4-25/64"" Width, White (Pack of 3)', 'JYE DSO 138 DIY KIT (13801K) Open Source', 'TOOL,LEAD FORMING,1/4-1/2WATT RESISTORS']",Uxcell a15011600ux0239 2 Sets 1K 2K 5K 10K Ohm Linear Taper Rotary Potentiometer Pot,"[2045, 3035, 1293, 1458, 1955]",2527,"['<a_109><b_169><c_250>', '<a_136><b_22><c_50>', '<a_3><b_86><c_212>', '<a_74><b_99><c_213>', '<a_66><b_192><c_255>']",<a_12><b_221><c_4><d_2>
A5898,"['HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue', 'Matter and Form MFS1V1 3D Scanner', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Beige","[304, 44, 1427, 1480]",3043,"['<a_18><b_217><c_190>', '<a_247><b_12><c_204>', '<a_234><b_244><c_234>', '<a_247><b_233><c_94><d_1>']",<a_247><b_50><c_190>
A6002,"['HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.05 mm, 1 kg Spool, 1.75 mm, Green', 'MG Chemicals Wood 3D Printer Filament, 1.75mm, 0.5 Kg (1.1 lbs.) - Wood', 'Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm', 'Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', '3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS', '1.75mm Red PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm']",HFS (R) 1 PAIR 123 BLOCKS 1-2-3 ULTRA PRECISION .0002 HARDENED 23 HOLES 0.0002,"[2050, 1639, 1690, 2354, 2351, 3008]",905,"['<a_18><b_217><c_211><d_2>', '<a_233><b_81><c_209>', '<a_110><b_199><c_141>', '<a_70><b_217><c_190>', '<a_152><b_142><c_234><d_1>', '<a_68><b_15><c_59><d_5>']",<a_155><b_62><c_213>
A6148,"['Bob Smith Industries BSI-157H Maxi Cure/Insta-Set Combo Pack (3 oz. Combined)', 'URBEST Digital PH Meter, Black']","3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS","[1666, 324]",2351,"['<a_20><b_89><c_172>', '<a_147><b_126><c_152>']",<a_152><b_142><c_234><d_1>
A147,"['Senco L15BAB 18 Gauge by 1/4-inch Crown by 1-1/4-inch Length Electro Galvanized Staples (5,000 per box)', 'Shop-Vac 9067200 Type I 10-14-Gallon High Efficiency Disposable Collection Filter Bag 2-Pack', 'Crest Pro-Health Advanced Extra Deep Clean Toothpaste Twin Pack, 5.1 Ounce', 'Ginsco 200pcs 3 Size Heat Shrink Butt Connectors Kit Electrical Insulated Wire Terminal 10-22 AWG Set']","Scotch Heavy Duty Shipping Packaging Tape, 3"" Core, 1.88"" x 54.6 Yards, 6-Rolls (3850-6)","[198, 535, 549, 461]",68,"['<a_33><b_19><c_116>', '<a_145><b_51><c_192>', '<a_241><b_98><c_246>', '<a_81><b_132><c_247>']",<a_236><b_86><c_64>
A1159,"['Watersafe WS425W Well Water Test Kit', 'Accugage Rubber Gauge Cover', 'Accugage Rubber Gauge Cover']",Innovating Science Gram's Stain Kit,"[548, 2316, 2316]",2317,"['<a_170><b_93><c_111>', '<a_48><b_213><c_154>', '<a_48><b_213><c_154>']",<a_85><b_35><c_12>
A2131,['CRC 5037 White Lithium Grease - 10 Wt Oz.'],"Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)",[49],245,['<a_237><b_67><c_16>'],<a_228><b_204><c_218>
A2131,"['CRC 5037 White Lithium Grease - 10 Wt Oz.', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)']","Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)","[49, 245]",245,"['<a_237><b_67><c_16>', '<a_228><b_204><c_218>']",<a_228><b_204><c_218>
A2131,"['CRC 5037 White Lithium Grease - 10 Wt Oz.', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)']",5 Gallon Plastic Hedpack with cap,"[49, 245, 245]",545,"['<a_237><b_67><c_16>', '<a_228><b_204><c_218>', '<a_228><b_204><c_218>']",<a_41><b_252><c_157>
A2131,"['CRC 5037 White Lithium Grease - 10 Wt Oz.', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', '5 Gallon Plastic Hedpack with cap']",Ade Advanced Optics aaogabf100atc Fahrenheit ATC Glycol Antifreeze/battery Fluid Refractometer,"[49, 245, 245, 545]",1559,"['<a_237><b_67><c_16>', '<a_228><b_204><c_218>', '<a_228><b_204><c_218>', '<a_41><b_252><c_157>']",<a_76><b_72><c_156>
A2326,"['SainSmart DDS Portable Handheld PC-Based USB Digital Storage Oscilloscope (DDS120)', 'Supco 90290 General Purpose Fan Relay, 4 A Load Current, 24 V Coil Voltage, Single Pole Single Throw Contacts', '550 Pieces Nail and Brad Assortment 7 Different Sizes!', '#1 Best Quality Wood Screw Assortment Kit, 240 Pieces', 'Heavy Duty Bat Handle Momentary Toggle Switch - DPDT / (On) - Off - (On) : 30-050', 'Woodstock W1038 4-Inch Quick Connect and Disconnect']",Fluke 1AC-A1-II VoltAlert Non-Contact Voltage Tester,"[2821, 733, 1219, 929, 1560, 1100]",180,"['<a_49><b_78><c_198>', '<a_119><b_90><c_206>', '<a_93><b_106><c_222>', '<a_80><b_22><c_200>', '<a_111><b_129><c_135>', '<a_210><b_247><c_134>']",<a_102><b_174><c_37>
A2866,"['WD-40 300052 Specialist Dirt and Dust Resistant Dry Lube PTFE Spray 10 OZ (Pack of 1)', 'Super Lube 51004 Synthetic Oil with PTFE, High Viscosity, 4 oz Bottle', 'Watts SVGE10 Pre-Cut 3/8-Inch Diameter by 1/4-Inch Clear Vinyl Tubing, 10-Foot Length', 'ATP IMBIBE NSF 61 Polyethylene Plastic Tubing, Blue, 11/64"" ID x 1/4"" OD, 100 feet Length', 'Dixon Valve HHP2M Brass Fitting, Hex Head Plug, 1/4"" NPT Male']","Anderson Metals Brass Pipe Fitting, Barstock Street Tee, 1/8"" Female Pipe x 1/8"" Male Pipe x 1/8"" Female Pipe","[1665, 935, 661, 2662, 1410]",1407,"['<a_231><b_153><c_101>', '<a_107><b_201><c_23>', '<a_181><b_29><c_252>', '<a_192><b_18><c_236>', '<a_251><b_181><c_254>']",<a_83><b_85><c_210>
A3712,"['Suncast GC1500BTD Portable Outdoor Gardening Center with Interchangeable Shelves, Tool Storage And Utility Bin, Taupe', 'Suncast GC1500BTD Portable Outdoor Gardening Center with Interchangeable Shelves, Tool Storage And Utility Bin, Taupe']","White Translucent Nylon 101 Round Tubing, 3/4"" OD, 1/2"" ID, 36"" Length","[1593, 1593]",1262,"['<a_160><b_145><c_142>', '<a_160><b_145><c_142>']",<a_227><b_130><c_236><d_1>
A3712,"['Suncast GC1500BTD Portable Outdoor Gardening Center with Interchangeable Shelves, Tool Storage And Utility Bin, Taupe', 'Suncast GC1500BTD Portable Outdoor Gardening Center with Interchangeable Shelves, Tool Storage And Utility Bin, Taupe', 'White Translucent Nylon 101 Round Tubing, 3/4"" OD, 1/2"" ID, 36"" Length']","White Translucent Nylon 101 Round Tubing, 3/4"" OD, 5/8"" ID, 24"" Length","[1593, 1593, 1262]",1263,"['<a_160><b_145><c_142>', '<a_160><b_145><c_142>', '<a_227><b_130><c_236><d_1>']",<a_227><b_130><c_236><d_2>
A3712,"['Suncast GC1500BTD Portable Outdoor Gardening Center with Interchangeable Shelves, Tool Storage And Utility Bin, Taupe', 'Suncast GC1500BTD Portable Outdoor Gardening Center with Interchangeable Shelves, Tool Storage And Utility Bin, Taupe', 'White Translucent Nylon 101 Round Tubing, 3/4"" OD, 1/2"" ID, 36"" Length', 'White Translucent Nylon 101 Round Tubing, 3/4"" OD, 5/8"" ID, 24"" Length']","Signstek M4070 AutoRanging LCR Meter Up to 100H 100mF 20MR, 1% accuracy 5 digit display","[1593, 1593, 1262, 1263]",2126,"['<a_160><b_145><c_142>', '<a_160><b_145><c_142>', '<a_227><b_130><c_236><d_1>', '<a_227><b_130><c_236><d_2>']",<a_238><b_223><c_149>
A5215,"['uxcell 10 Pcs 1x40 Pin 2.54mm Pitch Straight Single Row PCB Female Headers', 'Solderless Plug-in BreadBoard, 830 tie-points, 2 Power lanes, 200PTS, 16.5 x 5.4 x 0.85 cm by Haobase', 'Tiny AVR Programmer', 'Focusable 650nm 5mW 3-5V Red Laser ""Line"" Module Diode w/ driver Plastic Lens (2 Pack)', 'Addicore 74HC595 8-bit Shift Register w/ 3-State Output Registers (5pcs)', '2x ATMEL ATTINY85-20PU 8-BIT 20MHz MCU', 'Uxcell CP2102 USB 2.0 to UART TTL 6PIN Module Serial Converter Adapter']",Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs,"[1444, 1417, 2431, 2364, 2301, 2834, 2045]",266,"['<a_133><b_20><c_227>', '<a_212><b_51><c_189>', '<a_131><b_25><c_60>', '<a_219><b_73><c_252>', '<a_109><b_214><c_137>', '<a_109><b_22><c_213>', '<a_109><b_169><c_250>']",<a_133><b_145><c_171>
A5215,"['uxcell 10 Pcs 1x40 Pin 2.54mm Pitch Straight Single Row PCB Female Headers', 'Solderless Plug-in BreadBoard, 830 tie-points, 2 Power lanes, 200PTS, 16.5 x 5.4 x 0.85 cm by Haobase', 'Tiny AVR Programmer', 'Focusable 650nm 5mW 3-5V Red Laser ""Line"" Module Diode w/ driver Plastic Lens (2 Pack)', 'Addicore 74HC595 8-bit Shift Register w/ 3-State Output Registers (5pcs)', '2x ATMEL ATTINY85-20PU 8-BIT 20MHz MCU', 'Uxcell CP2102 USB 2.0 to UART TTL 6PIN Module Serial Converter Adapter', 'Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs']",DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,"[1444, 1417, 2431, 2364, 2301, 2834, 2045, 266]",1453,"['<a_133><b_20><c_227>', '<a_212><b_51><c_189>', '<a_131><b_25><c_60>', '<a_219><b_73><c_252>', '<a_109><b_214><c_137>', '<a_109><b_22><c_213>', '<a_109><b_169><c_250>', '<a_133><b_145><c_171>']",<a_7><b_80><c_252>
A5215,"['uxcell 10 Pcs 1x40 Pin 2.54mm Pitch Straight Single Row PCB Female Headers', 'Solderless Plug-in BreadBoard, 830 tie-points, 2 Power lanes, 200PTS, 16.5 x 5.4 x 0.85 cm by Haobase', 'Tiny AVR Programmer', 'Focusable 650nm 5mW 3-5V Red Laser ""Line"" Module Diode w/ driver Plastic Lens (2 Pack)', 'Addicore 74HC595 8-bit Shift Register w/ 3-State Output Registers (5pcs)', '2x ATMEL ATTINY85-20PU 8-BIT 20MHz MCU', 'Uxcell CP2102 USB 2.0 to UART TTL 6PIN Module Serial Converter Adapter', 'Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs', 'DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10']",Vktech 10pcs 4x6cm Double Side Prototype PCB Universal Printed Circuit Board,"[1444, 1417, 2431, 2364, 2301, 2834, 2045, 266, 1453]",1392,"['<a_133><b_20><c_227>', '<a_212><b_51><c_189>', '<a_131><b_25><c_60>', '<a_219><b_73><c_252>', '<a_109><b_214><c_137>', '<a_109><b_22><c_213>', '<a_109><b_169><c_250>', '<a_133><b_145><c_171>', '<a_7><b_80><c_252>']",<a_35><b_52><c_234>
A5215,"['uxcell 10 Pcs 1x40 Pin 2.54mm Pitch Straight Single Row PCB Female Headers', 'Solderless Plug-in BreadBoard, 830 tie-points, 2 Power lanes, 200PTS, 16.5 x 5.4 x 0.85 cm by Haobase', 'Tiny AVR Programmer', 'Focusable 650nm 5mW 3-5V Red Laser ""Line"" Module Diode w/ driver Plastic Lens (2 Pack)', 'Addicore 74HC595 8-bit Shift Register w/ 3-State Output Registers (5pcs)', '2x ATMEL ATTINY85-20PU 8-BIT 20MHz MCU', 'Uxcell CP2102 USB 2.0 to UART TTL 6PIN Module Serial Converter Adapter', 'Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs', 'DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10', 'Vktech 10pcs 4x6cm Double Side Prototype PCB Universal Printed Circuit Board']","ATMEL ATTINY85-20PU MCU, 8BIT, ATTINY, 20MHZ, DIP-8 (10 pieces)","[1444, 1417, 2431, 2364, 2301, 2834, 2045, 266, 1453, 1392]",2967,"['<a_133><b_20><c_227>', '<a_212><b_51><c_189>', '<a_131><b_25><c_60>', '<a_219><b_73><c_252>', '<a_109><b_214><c_137>', '<a_109><b_22><c_213>', '<a_109><b_169><c_250>', '<a_133><b_145><c_171>', '<a_7><b_80><c_252>', '<a_35><b_52><c_234>']",<a_178><b_22><c_104>
A5215,"['Solderless Plug-in BreadBoard, 830 tie-points, 2 Power lanes, 200PTS, 16.5 x 5.4 x 0.85 cm by Haobase', 'Tiny AVR Programmer', 'Focusable 650nm 5mW 3-5V Red Laser ""Line"" Module Diode w/ driver Plastic Lens (2 Pack)', 'Addicore 74HC595 8-bit Shift Register w/ 3-State Output Registers (5pcs)', '2x ATMEL ATTINY85-20PU 8-BIT 20MHz MCU', 'Uxcell CP2102 USB 2.0 to UART TTL 6PIN Module Serial Converter Adapter', 'Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs', 'DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10', 'Vktech 10pcs 4x6cm Double Side Prototype PCB Universal Printed Circuit Board', 'ATMEL ATTINY85-20PU MCU, 8BIT, ATTINY, 20MHZ, DIP-8 (10 pieces)']","Uxcell a14050500ux0216 HC-49S DIP Quartz Crystal Oscillator, 16 MHz, 16.000 MHz, 10 Piece","[1417, 2431, 2364, 2301, 2834, 2045, 266, 1453, 1392, 2967]",2924,"['<a_212><b_51><c_189>', '<a_131><b_25><c_60>', '<a_219><b_73><c_252>', '<a_109><b_214><c_137>', '<a_109><b_22><c_213>', '<a_109><b_169><c_250>', '<a_133><b_145><c_171>', '<a_7><b_80><c_252>', '<a_35><b_52><c_234>', '<a_178><b_22><c_104>']",<a_244><b_136><c_35>
A78,"['National Hardware S819-841 CD8377 51 Piece Peg Board Hook Kit in Zinc', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)']","Rubbermaid Commercial Products FG263100GRAY Rubbermaid Commercial Round Brute Container Lid, Gray, 32G","[378, 245, 245]",377,"['<a_111><b_202><c_43>', '<a_228><b_204><c_218>', '<a_228><b_204><c_218>']",<a_160><b_79><c_118>
A78,"['National Hardware S819-841 CD8377 51 Piece Peg Board Hook Kit in Zinc', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Rubbermaid Commercial Products FG263100GRAY Rubbermaid Commercial Round Brute Container Lid, Gray, 32G']","Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)","[378, 245, 245, 377]",245,"['<a_111><b_202><c_43>', '<a_228><b_204><c_218>', '<a_228><b_204><c_218>', '<a_160><b_79><c_118>']",<a_228><b_204><c_218>
A78,"['National Hardware S819-841 CD8377 51 Piece Peg Board Hook Kit in Zinc', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Rubbermaid Commercial Products FG263100GRAY Rubbermaid Commercial Round Brute Container Lid, Gray, 32G', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)']","Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)","[378, 245, 245, 377, 245]",245,"['<a_111><b_202><c_43>', '<a_228><b_204><c_218>', '<a_228><b_204><c_218>', '<a_160><b_79><c_118>', '<a_228><b_204><c_218>']",<a_228><b_204><c_218>
A564,"['Kreg SK03 Pocket-Hole Screw Kit in 5 Sizes', 'Shepherd Hardware 9435 Wedge-It White Plastic Shims', 'Oatey 30821 Cement, 8-Ounce, Milky-Clear', 'Senco A209809 18-Gauge-by-5/8-Inch to 1-1/4-Inch Electro Galvanized Variety Pack Brads', 'Senco A209909 18-Gauge-by-1-2-Inch Electro Galvanized Variety Pack Brads', 'iGaging ABSOLUTE ORIGIN 0-6"" Digital Electronic Caliper - IP54 Protection/Extreme Accuracy', 'Industrial & Scientific"" />', 'Nashua 322 Multipurpose Foil Tape, 3.2 mil Thick, 9 m Length, 48 mm Width, Aluminum', 'Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube', 'X-Treme Tape TPE-XZLBLU Silicone Rubber Self Fusing Tape, 1"" x 10\', Triangular, Blue']","O1 Tool Steel Round Rod, Polished Finish, Precision Ground, Annealed, Metric, 4 mm Diameter, 36"" Length","[540, 416, 334, 978, 585, 232, 1596, 1506, 1597, 1598]",1452,"['<a_215><b_30><c_115>', '<a_40><b_243><c_199>', '<a_192><b_70><c_96>', '<a_98><b_5><c_150>', '<a_2><b_229><c_222>', '<a_254><b_4><c_49>', '<a_180><b_24><c_45>', '<a_253><b_48><c_159>', '<a_248><b_64><c_96>', '<a_91><b_163><c_163><d_1>']",<a_132><b_130><c_201>
A1025,"['SE 612FS 12"" Stainless Steel Self-Locking Straight Forceps']","eSUN 3D 1.75mm PETG Green Filament 1kg (2.2lb), PETG 3D Printer Filament, Semi-Transparent 1.75mm Green",[1534],1697,['<a_176><b_166><c_246><d_1>'],<a_34><b_29><c_40><d_1>
A1025,"['SE 612FS 12"" Stainless Steel Self-Locking Straight Forceps', 'eSUN 3D 1.75mm PETG Green Filament 1kg (2.2lb), PETG 3D Printer Filament, Semi-Transparent 1.75mm Green']","HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.05 mm, 1 kg Spool, 1.75 mm, White","[1534, 1697]",2195,"['<a_176><b_166><c_246><d_1>', '<a_34><b_29><c_40><d_1>']",<a_15><b_33><c_22><d_1>
A1025,"['SE 612FS 12"" Stainless Steel Self-Locking Straight Forceps', 'eSUN 3D 1.75mm PETG Green Filament 1kg (2.2lb), PETG 3D Printer Filament, Semi-Transparent 1.75mm Green', 'HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.05 mm, 1 kg Spool, 1.75 mm, White']","HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Sliver","[1534, 1697, 2195]",2204,"['<a_176><b_166><c_246><d_1>', '<a_34><b_29><c_40><d_1>', '<a_15><b_33><c_22><d_1>']",<a_15><b_33><c_190><d_1>
A1025,"['SE 612FS 12"" Stainless Steel Self-Locking Straight Forceps', 'eSUN 3D 1.75mm PETG Green Filament 1kg (2.2lb), PETG 3D Printer Filament, Semi-Transparent 1.75mm Green', 'HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.05 mm, 1 kg Spool, 1.75 mm, White', 'HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Sliver']","HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green","[1534, 1697, 2195, 2204]",2205,"['<a_176><b_166><c_246><d_1>', '<a_34><b_29><c_40><d_1>', '<a_15><b_33><c_22><d_1>', '<a_15><b_33><c_190><d_1>']",<a_15><b_33><c_211><d_1>
A1365,"['PORTER-CABLE NS18Pp 18 Gauge Narrow Crown Staple Project Pack, 900 Count, Various Sizes', 'Wixey WR300 Type 2 Digital Angle Gauge with Backlight&hellip;', 'BOSTITCH BT1350B-1M 2-Inch 18-Gauge Brads, 1000 per Box, Coated', 'ColorConnex Coupler & Plug Kit (7 Piece), Industrial Type D, 1/4 in. NPT, Red - A73457D', 'Kreg SML-C125-500 1-1/4-Inch #8 Coarse Pocket Hole Screws with Washer-Head, 500-Pack', 'Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion', 'GREX P6/MP-3 23 Gauge Multi-Pack Headless Pins (3,000 per box)', 'GREX P6/MP-3 23 Gauge Multi-Pack Headless Pins (3,000 per box)', 'Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon']","The Hillman Group 180297 Pronged Tee Nut, 1/4 20, 100-Pack","[698, 74, 297, 175, 2, 75, 78, 78, 34]",546,"['<a_33><b_229><c_198>', '<a_147><b_58><c_21>', '<a_52><b_102><c_53><d_3>', '<a_251><b_77><c_201>', '<a_2><b_220><c_205><d_1>', '<a_44><b_147><c_170>', '<a_127><b_8><c_122>', '<a_127><b_8><c_122>', '<a_240><b_26><c_240>']",<a_180><b_254><c_197>
